Zipcode,Order#,City,State
2816,"[3024102053, 3017409553, 3017409553, 3018249729, 3018249729]","['COVENTRY', 'COVENTRY', 'COVENTRY', 'Coventry', 'Coventry']","['RI', 'RI', 'RI', 'RI', 'RI']"
2817,"[3021035359, 3018362854]","['WEST GREENWICH', 'WEST GREENWICH']","['RI', 'RI']"
2818,"[3023275734, 3023264765, 3023179226, 3022213403]","['EAST GREENWICH', 'EAST GREENWICH', 'EAST GREENWICH', 'EAST GREENWICH']","['RI', 'RI', 'RI', 'RI']"
2831,"[2833784512, 2833784512, 2833784512, 2833784512]","['HOPE', 'HOPE', 'HOPE', 'HOPE']","['RI', 'RI', 'RI', 'RI']"
2832,[3022511674],['HOPE VALLEY'],['RI']
2835,[3024305294],['JAMESTOWN'],['RI']
2842,"[3023779409, 3017207054, 3002435070]","['MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN']","['RI', 'RI', 'RI']"
2852,[3022559783],['NORTH KINGSTOWN'],['RI']
2859,[3012543195],['PASCOAG'],['RI']
2860,"[2810111633, 2810111633, 2810111633]","['PAWTUCKET', 'PAWTUCKET', 'PAWTUCKET']","['RI', 'RI', 'RI']"
2861,"[2373927204, 2373927204, 2373927204, 3013938297, 2495413790]","['PAWTUCKET', 'PAWTUCKET', 'PAWTUCKET', 'PAWTUCKET', 'PAWTUCKET']","['RI', 'RI', 'RI', 'RI', 'RI']"
2864,"[3024309863, 3023825918, 2866426630]","['CUMBERLAND', 'CUMBERLAND', 'CUMBERLAND']","['RI', 'RI', 'RI']"
2865,[1930241207],['LINCOLN'],['RI']
2871,"[3021569939, 3021615252, 3011270358]","['PORTSMOUTH', 'PORTSMOUTH', 'PORTSMOUTH']","['RI', 'RI', 'RI']"
2873,[3023449953],['ROCKVILLE'],['RI']
2878,"[3022140473, 3022398751, 2747534492]","['Tiverton', 'TIVERTON', 'ROAD ISLAND']","['RI', 'RI', 'RI']"
2879,[3008957769],['WAKEFIELD'],['RI']
2882,[3017686323],['NARRAGANSETT'],['RI']
2886,"[2897414407, 3019146166, 3014438092, 3014438092, 2862887934]","['WARWICK', 'WARWICK', 'WARWICK', 'WARWICK', 'WARWICK']","['RI', 'RI', 'RI', 'RI', 'RI']"
2889,"[3023196439, 3021888195, 3021888120, 2832256241, 2832256241, 3007249732]","['WARWICK', 'WARWICK', 'WARWICK', 'WARWICK', 'WARWICK', 'WARWICK']","['RI', 'RI', 'RI', 'RI', 'RI', 'RI']"
2891,[3020560614],['WESTERLY'],['RI']
2893,"[3024436001, 3021459052, 3021459052, 3017270199, 3017270199]","['WEST WARWICK', 'WEST WARWICK', 'WEST WARWICK', 'WEST WARWICK', 'WEST WARWICK']","['RI', 'RI', 'RI', 'RI', 'RI']"
2895,"[3024333395, 3023144856, 3022751884, 2967334706, 3008115264, 3006470991]","['WOONSOCKET', 'WOONSOCKET', 'WOONSOCKET', 'WOONSOCKET', 'WOONSOCKET', 'WOONSOCKET']","['RI', 'RI', 'RI', 'RI', 'RI', 'RI']"
2896,"[3003854472, 2930592145, 2930592145, 3021419137, 3020734094, 3020572272]","['NORTH SMITHFIELD', 'NORTH SMITHFIELD', 'NORTH SMITHFIELD', 'NORTHFIELD', 'NORTH SMITHFIELD', 'NORTH SMITHFIELD']","['RI', 'RI', 'RI', 'RI', 'RI', 'RI']"
2903,"[3020402123, 3007638931]","['PROVIDENCE', 'PROVIDENCE']","['RI', 'RI']"
2904,[3022466344],['NORTH PROVIDENCE'],['RI']
2906,"[3024434042, 3022581930, 3021100789, 3019056950]","['PROVIDENCE', 'PROVIDENCE', 'PROVIDENCE', 'PROVIDENCE']","['RI', 'RI', 'RI', 'RI']"
2908,[3007309856],['PROVIDENCE'],['RI']
2909,"[3023566116, 3010363139]","['PROVIDENCE', 'PROVIDENCE']","['RI', 'RI']"
2910,[3009341472],['CRANSTON'],['RI']
2911,[3021179833],['NORTH PROVIDENCE'],['RI']
2915,[3020553619],['RIVERSIDE'],['RI']
2916,[3001537559],['RUMFORD'],['RI']
2917,[3019867740],['SMITHFIELD'],['RI']
2919,[3023338036],['JOHNSTON'],['RI']
2920,[3022347485],['CRANSTON'],['RI']
2921,"[3023234923, 2802408589, 2802408589, 3020752061, 3010097650]","['CRANSTON', 'CRANSTON', 'CRANSTON', 'CRANSTON', 'CRANSTON']","['RI', 'RI', 'RI', 'RI', 'RI']"
3031,"[3023690147, 2863182001, 2863182001]","['AMHERST', 'AMHERST', 'AMHERST']","['NH', 'NH', 'NH']"
3032,[3020708156],['AUBURN'],['NH']
3034,[3020721436],['CANDIA'],['NH']
3036,"[3024206587, 3022440942]","['CHESTER', 'CHESTER']","['NH', 'NH']"
3038,"[2913578047, 2913578047, 2913578047, 2913578047, 2913578047, 2913578047]","['DERRY', 'DERRY', 'DERRY', 'DERRY', 'DERRY', 'DERRY']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3042,[2875528298],['EPPING'],['NH']
3044,"[2340671590, 2340671590, 2340671590]","['FREMONT', 'FREMONT', 'FREMONT']","['NH', 'NH', 'NH']"
3045,"[3020513639, 3013769093]","['GOFFSTOWN', 'GOFFSTOWN']","['NH', 'NH']"
3048,"[3024215351, 3021423732]","['MASON', 'MASON']","['NH', 'NH']"
3049,"[2481523620, 2481523620]","['HOLLIS', 'HOLLIS']","['NH', 'NH']"
3051,"[3024270897, 3024136161, 2750599482, 2750599482, 2750599482, 2750599482, 2750599482, 2750599482, 2750599482, 2750599482, 2750599482, 2750599482, 2770637975, 2996861047]","['HUDSON', 'HUDSON', 'HUDSON', 'HUDSON', 'HUDSON', 'HUDSON', 'HUDSON', 'HUDSON', 'HUDSON', 'HUDSON', 'HUDSON', 'HUDSON', 'HUDSON', 'HUDSON']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3052,"[3022930503, 3022930503]","['LITCHFIELD', 'LITCHFIELD']","['NH', 'NH']"
3053,"[3022467956, 2465936658, 2465936658, 2465936658]","['LONDONDERRY', 'LONDONDERRY', 'LONDONDERRY', 'LONDONDERRY']","['NH', 'NH', 'NH', 'NH']"
3054,"[3023479449, 3023479449, 3023479449, 3018970064, 3016919930]","['MERRIMACK', 'MERRIMACK', 'MERRIMACK', 'MERRIMACK', nan]","['NH', 'NH', 'NH', 'NH', 'NH']"
3060,[3023442735],['NASHUA'],['NH']
3062,"[2490261227, 2490261227, 3022030054, 2837157074, 2837157074, 3007837483]","['NASHUA', 'NASHUA', 'Nashua', 'NASHUA', 'NASHUA', 'NASHUA']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3063,"[3023476783, 3023407500, 2977123311, 2977123311, 2977123311, 2977123311, 2977123311, 2977123311, 2977123311]","['NASHUA', 'NASHUA', 'NASHUA', 'NASHUA', 'NASHUA', 'NASHUA', 'NASHUA', 'NASHUA', 'NASHUA']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3064,"[2821070186, 2852898685]","['NASHUA', 'NASHUA']","['NH', 'NH']"
3070,"[2974640014, 2974640014, 2974660695]","['NEW BOSTON', 'NEW BOSTON', 'NEW BOSTON']","['NH', 'NH', 'NH']"
3071,[3022347345],['NEW IPSWICH'],['NH']
3076,"[3022622943, 3023045976, 3012476161]","['PELHAM', 'PELHAM', 'PELHAM']","['NH', 'NH', 'NH']"
3077,[3017488303],['RAYMOND'],['NH']
3079,"[3023645687, 3020954495, 3019146147, 2579582863]","['SALEM', 'SALEM', 'SALEM', 'SALEM']","['NH', 'NH', 'NH', 'NH']"
3087,"[3008128212, 2772414341, 2731003559]","['WINDHAM', 'WINDHAM', 'WINDHAM']","['NH', 'NH', 'NH']"
3102,"[3021465464, 2423888183, 3010009680]","['MANCHESTER', 'MANCHESTER', 'MANCHESTER']","['NH', 'NH', 'NH']"
3103,"[3019945467, 2803817424, 2803817424]","['MANCHESTER', 'MANCHESTER', 'MANCHESTER']","['NH', 'NH', 'NH']"
3104,"[3013469937, 3019657738]","['MANCHESTER', 'MANCHESTER']","['NH', 'NH']"
3106,"[3015603818, 3021141538]","['HOOKSETT', 'HOOKSETT']","['NH', 'NH']"
3109,"[2993812209, 3010126979, 2972548813, 3017107579]","['MANCHESTER', 'MANCHESTER', 'MANCHESTER', 'MANCHESTER']","['NH', 'NH', 'NH', 'NH']"
3110,"[2853580366, 2853580366, 2853580366, 2853580366, 2853580366, 2853580366, 2853580366, 2853580366, 2853580366, 2853580366, 2882063555, 3018661071]","['BEDFORD', 'BEDFORD', 'BEDFORD', 'BEDFORD', 'BEDFORD', 'BEDFORD', 'BEDFORD', 'BEDFORD', 'BEDFORD', 'BEDFORD', 'BEDFORD', 'BEDFORD']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3216,"[3022738730, 3015755934]","['ANDOVER', 'ANDOVER']","['NH', 'NH']"
3220,"[3021922337, 3010711323]","['BELMONT', 'BELMONT']","['NH', 'NH']"
3223,"[3024305446, 3005895057, 3005895057, 3023042831]","['CAMPTON', 'CAMPTON', 'CAMPTON', 'CAMPTON']","['NH', 'NH', 'NH', 'NH']"
3229,"[3024344261, 2574246229, 2574246229, 2893581123, 2872663950, 2872663950]","['HOPKINTON', 'HOPKINTON', 'HOPKINTON', 'HOPKINTON', 'HOPKINTON', 'HOPKINTON']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3234,[3023179361],['EPSOM'],['NH']
3244,"[2746643376, 2746643376, 2931567984, 2931567984]","['HILLSBORO', 'HILLSBORO', 'DEERING', 'DEERING']","['NH', 'NH', 'NH', 'NH']"
3246,"[2991264139, 3020513092]","['LACONIA', 'LACONIA']","['NH', 'NH']"
3249,"[3024322438, 3022814700, 3019012085]","['GILFORD', 'GILFORD', 'GILFORD']","['NH', 'NH', 'NH']"
3253,[3010763034],['MEREDITH'],['NH']
3261,"[3017421884, 3017421884, 3002397804]","['NORTHWOOD', 'NORTHWOOD', 'NORTHWOOD']","['NH', 'NH', 'NH']"
3262,"[2958197587, 2958197587]","['NORTH WOODSTOCK', 'NORTH WOODSTOCK']","['NH', 'NH']"
3269,[2903131786],['SANBORNTON'],['NH']
3275,"[3023034103, 3020839212, 3018557544]","['PEMBROKE', 'ALLENSTOWN', 'ALLENSTOWN']","['NH', 'NH', 'NH']"
3276,"[2971855567, 2971855567]","['TILTON', 'TILTON']","['NH', 'NH']"
3278,"[2901064647, 2901064647, 2901064647, 2901064647, 2901064647, 2901064647, 2901064647, 2901064647, 2901064647, 2901064647, 2901064647, 2901064647, 2901064647, 2900470672]","['WARNER', 'WARNER', 'WARNER', 'WARNER', 'WARNER', 'WARNER', 'WARNER', 'WARNER', 'WARNER', 'WARNER', 'WARNER', 'WARNER', 'WARNER', 'WARNER']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3279,"[2927162092, 2987876106]","['WARREN', 'WARREN']","['NH', 'NH']"
3281,"[2850731351, 2850731351, 2850731351, 2850731351, 2850731351, 2850731351, 2850731351, 2850731351, 2850731351, 2977832355, 2905963839, 2905963839, 2905963839, 2905963839, 2905963839, 2905963839, 2905963839, 2905963839, 2905963839, 2905963839, 2905963839, 3007275858, 2911026688]","['WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE', 'WEARE']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3287,[3021559483],['WILMOT'],['NH']
3301,"[3020544164, 2783553907, 2783553907, 2783553907, 2783553907, 2769987699, 2769987699]","['CONCORD', 'CONCORD', 'CONCORD', 'CONCORD', 'CONCORD', 'CONCORD', 'CONCORD']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3303,"[2908511508, 3009913854]","['CONCORD', 'WEBSTER']","['NH', 'NH']"
3307,"[2947124864, 2867130744]","['LOUDON', 'LOUDON']","['NH', 'NH']"
3431,"[3023927950, 3023054221, 3023054221, 3023054221, 3023054221, 3023054221, 3022523537, 3020605567]","['KEENE', 'KEENE', 'KEENE', 'KEENE', 'KEENE', 'KEENE', 'KEENE', 'KEENE']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3446,[2996978339],['SWANZEY'],['NH']
3455,"[3023019177, 3021865114]","['MARLBOROUGH', 'MARLBOROUGH']","['NH', 'NH']"
3461,"[3009910213, 2919411727]","['RINDGE', 'RINDGE']","['NH', 'NH']"
3462,[3022908952],['SPOFFORD'],['NH']
3464,[3023338097],['STODDARD'],['NH']
3570,"[2781878204, 2781878204, 3003130896]","['BERLIN', 'BERLIN', 'BERLIN']","['NH', 'NH', 'NH']"
3576,[3022465670],['STEWARTSTOWN'],['NH']
3582,"[3019211159, 3019211159, 3019211159, 3019211159, 2977774443, 2977774443, 2977774443, 2977774443]","['NORTHUMBERLAND', 'NORTHUMBERLAND', 'NORTHUMBERLAND', 'NORTHUMBERLAND', 'GROVETON', 'GROVETON', 'GROVETON', 'GROVETON']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3584,"[2161022849, 2943403703, 2943403703]","['LANCASTER', 'LANCASTER', 'LANCASTER']","['NH', 'NH', 'NH']"
3585,"[3023927957, 2913715015, 2913715015]","['LISBON', 'LISBON', 'LISBON']","['NH', 'NH', 'NH']"
3592,[3024359681],['CLARKSVILLE'],['NH']
3595,"[3015359310, 3015359310, 3015359310]","['TWIN MOUNTIAN', 'TWIN MOUNTIAN', 'TWIN MOUNTIAN']","['NH', 'NH', 'NH']"
3598,[3004772804],['WHITEFIELD'],['NH']
3602,[3023520248],['LANGDON'],['NH']
3608,"[3024313225, 2977780276]","['WALPOLE', 'WALPOLE']","['NH', 'NH']"
3740,"[3001847614, 3001847614, 3001847614, 2929014144, 2929014144, 2929014144, 2929014144, 2929014144, 2929014144]","['BATH', 'BATH', 'BATH', 'BATH', 'BATH', 'BATH', 'BATH', 'BATH', 'BATH']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3753,[2899057378],['GRANTHAM'],['NH']
3755,[3010048126],['HANOVER'],['NH']
3773,"[3017938565, 3017938565]","['NEWPORT', 'NEWPORT']","['NH', 'NH']"
3801,"[3024392258, 3024291887, 3023151159, 3022687562, 3022398217, 3022241948, 3022241948, 3022241948, 3022241948]","['PORTSMOUTH', 'PORTSMOUTH', 'PORTSMOUTH', 'NEWINGTON', 'PORTSMOUTH', 'PORTSMOUTH', 'PORTSMOUTH', 'PORTSMOUTH', 'PORTSMOUTH']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3809,"[3022845698, 3022518994, 3022518907, 3022420368]","['ALTON', 'ALTON', 'ALTON', 'ALTON']","['NH', 'NH', 'NH', 'NH']"
3810,[3022631637],['ALTON BAY'],['NH']
3811,[3021090091],['ATKINSON'],['NH']
3820,"[3023926767, 3023890429, 2983065710, 2983065710, 2983065710, 3021387686, 3003950415]","['DOVER', 'DOVER', 'DOVER', 'DOVER', 'DOVER', 'DOVER', 'DOVER']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3824,"[3023341227, 2906848132, 2906848132, 2906848132, 2906848132, 2906848132, 2906848132, 2906848132, 2906848132, 2906848132, 2906848132]","['DURHAM', 'DURHAM', 'DURHAM', 'DURHAM', 'DURHAM', 'DURHAM', 'DURHAM', 'DURHAM', 'DURHAM', 'DURHAM', 'DURHAM']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3825,"[3023721768, 3017207198, 3003992515]","['BARRINGTON', 'BARRINGTON', 'BARRINGTON']","['NH', 'NH', 'NH']"
3827,"[3010417964, 3010417964, 2797435882, 2797435882, 2797435882, 2797435882, 2797435882, 2797435882, 2797435882, 2797435882, 2797435882, 2797435882, 2797435882, 2797435882, 2797435882, 2797435882, 2797435882]","['EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON', 'EAST KINGSTON']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3833,[3021237302],['Kensington'],['NH']
3835,[2938371545],['FARMINGTON'],['NH']
3837,[3023730200],['GILMANTON IRON WORKS'],['NH']
3839,"[2844141998, 2844141998]","['ROCHESTER', 'ROCHESTER']","['NH', 'NH']"
3841,"[3023228846, 3019631225, 3019631225, 3022176299, 2892556431, 2892556431, 2892556431, 2903897091, 2903897091, 2903897091, 2903897091]","['HAMPSTEAD', 'HAMPSTEAD', 'HAMPSTEAD', 'HAMPSTEAD', 'HAMPSTEAD', 'HAMPSTEAD', 'HAMPSTEAD', 'HAMPSTEAD', 'HAMPSTEAD', 'HAMPSTEAD', 'HAMPSTEAD']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3842,"[2740335217, 3008382022, 2892728804, 2892728804, 2797487239, 3020447722, 3019725156]","['HAMPTON', 'HAMPTON', 'HAMPTON', 'HAMPTON', 'HAMPTON', 'HAMPTON', 'HAMPTON']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3844,"[3021686385, 3021686385, 3021686385]","['Hampton Falls', 'Hampton Falls', 'Hampton Falls']","['NH', 'NH', 'NH']"
3845,"[2984584946, 2984584946]","['INTERVALE', 'INTERVALE']","['NH', 'NH']"
3848,"[2909529872, 2909529872]","['KINGSTON', 'KINGSTON']","['NH', 'NH']"
3855,[3020572241],['NEW DURHAM'],['NH']
3856,"[2749624470, 2749624470, 2749624470]","['NEWFIELDS', 'NEWFIELDS', 'NEWFIELDS']","['NH', 'NH', 'NH']"
3857,[2968017828],['NEWMARKET'],['NH']
3860,"[3018654069, 3018654069]","['NORTH CONWAY', 'NORTH CONWAY']","['NH', 'NH']"
3861,[3011835725],['LEE'],['NH']
3862,"[2995402463, 2995402463, 2995402463, 2995402463, 2995402463, 2963592047]","['NORTH HAMPTON', 'NORTH HAMPTON', 'NORTH HAMPTON', 'NORTH HAMPTON', 'NORTH HAMPTON', 'NORTH HAMPTON']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3865,"[3022563446, 3022563446, 3018654226, 3006793133]","['PLAISTOW', 'PLAISTOW', 'PLAISTOW', 'PLAISTOW']","['NH', 'NH', 'NH', 'NH']"
3867,"[3023966728, 3006010224]","['ROCHESTER', 'ROCHESTER']","['NH', 'NH']"
3869,[3022339401],['ROLLINSFORD'],['NH']
3873,[3021710995],['SANDOWN'],['NH']
3874,"[2967870746, 2967870746, 2967870746, 2898114262, 2898114262, 2898114262, 2898114262, 2898114262, 2872268924, 2872268924, 2872268924, 2872268924, 2872268924, 2872268924, 2872268924, 2986912465]","['SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK', 'SEABROOK']","['NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH', 'NH']"
3875,[3006591444],['SILVER LAKE'],['NH']
3878,[3020758976],['SOMERSWORTH'],['NH']
3882,[3022690390],['EFFINGHAM'],['NH']
3884,[2922024602],['STRAFFORD'],['NH']
3886,"[3022794882, 3020183681]","['TAMWORTH', 'TAMWORTH']","['NH', 'NH']"
3894,"[2950435635, 2950435635, 2950435635]","['WOLFEBORO', 'WOLFEBORO', 'WOLFEBORO']","['NH', 'NH', 'NH']"
3903,[3022207222],['ELIOT'],['ME']
3905,[3020490768],['KITTERY POINT'],['ME']
3908,[2997996955],['SOUTH BERWICK'],['ME']
4001,[3015198983],['ACTON'],['ME']
4005,"[3023397848, 3020711594, 3020711594, 3020711594, 2902552837, 2766235127, 2766235127, 3018028968, 3003481582]","['BIDDEFORD', 'BIDDEFORD', 'BIDDEFORD', 'BIDDEFORD', 'BIDDEFORD', 'BIDDEFORD', 'BIDDEFORD', 'BIDDEFORDF', 'BIDDEFORD']","['ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME']"
4010,[3022912617],['BROWNFIELD'],['ME']
4011,"[2897327112, 2897327112, 2897327112, 3018858772, 3018858772, 3018858772, 3018858772, 3018858772, 3018591530, 3017458452]","['BRUNSWICK', 'BRUNSWICK', 'BRUNSWICK', 'BRUNSWICK', 'BRUNSWICK', 'BRUNSWICK', 'BRUNSWICK', 'BRUNSWICK', 'BRUNSWICK', 'BRUNSWICK']","['ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME']"
4015,[3019464998],['CASCO'],['ME']
4019,"[3022418569, 3014570202, 3014570202, 2993536638]","['CLIFF ISLAND', 'CLIFF ISLAND', 'CLIFF ISLAND', 'CLIFF ISLAND']","['ME', 'ME', 'ME', 'ME']"
4020,[2865316220],['CORNISH'],['ME']
4024,"[3018378011, 3018378011, 3018378011, 3018378011, 3018378011, 3018378011]","['EAST BALDWIN', 'EAST BALDWIN', 'EAST BALDWIN', 'EAST BALDWIN', 'EAST BALDWIN', 'EAST BALDWIN']","['ME', 'ME', 'ME', 'ME', 'ME', 'ME']"
4032,"[3023082994, 2855019882, 2913443563, 3017067019]","['FREEPORT', 'FREEPORT', 'FREEPORT', 'FREEPORT']","['ME', 'ME', 'ME', 'ME']"
4038,"[3023562858, 3021879420, 2930939330, 2213011084]","['GORHAM', 'GORHAM', 'GORHAM', 'GORHAM']","['ME', 'ME', 'ME', 'ME']"
4039,[3023322215],['GRAY'],['ME']
4041,"[2906453458, 2906453458, 2906453458, 2906453458, 2906453458, 2906453458, 2906453458, 2906453458, 2906453458, 2906453458, 2906453458]","['HIRAM', 'HIRAM', 'HIRAM', 'HIRAM', 'HIRAM', 'HIRAM', 'HIRAM', 'HIRAM', 'HIRAM', 'HIRAM', 'HIRAM']","['ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME']"
4042,"[3021007366, 3021007366, 3021007366, 3021007366, 2928160848, 2932506019, 2932506019]","['HOLLIS CENTER', 'HOLLIS CENTER', 'HOLLIS CENTER', 'HOLLIS CENTER', 'HOLLIS CENTER', 'HOLLIS CENTER', 'HOLLIS CENTER']","['ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME']"
4046,"[3022748434, 3009664253, 3008389214, 3008170217]","['KENNEBUNKPORT', 'ARUNDEL', 'KENNEBUNKPORT', 'ARUNDEL']","['ME', 'ME', 'ME', 'ME']"
4049,[2953470995],['LIMINGTON'],['ME']
4051,[3014983026],['LOVELL'],['ME']
4055,"[2989424104, 3014710211]","['NAPLES', 'NAPLES']","['ME', 'ME']"
4064,"[3022342492, 2880285529, 3021580140, 3021256600, 3021256600, 2926831083, 2926831083, 2926831083, 2926831083, 2399417367, 2173836399, 2173836399, 2173836399, 2173836399]","['OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH', 'OLD ORCHARD BEACH']","['ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME']"
4072,"[2622173755, 2622173755, 2622173755, 2622173755, 2622173755, 2622173755, 2669052494, 2976439671, 3006138564]","['SACO', 'SACO', 'SACO', 'SACO', 'SACO', 'SACO', 'SACO', 'SACO', 'SACO']","['ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME']"
4074,"[2873457117, 2873457117, 2873457117, 2873457117, 2873457117, 2873457117, 2873457117, 3019572057, 2937636493, 2937636493]","['SCARBOROUGH', 'SCARBOROUGH', 'SCARBOROUGH', 'SCARBOROUGH', 'SCARBOROUGH', 'SCARBOROUGH', 'SCARBOROUGH', 'SCARBOROUGH', 'SCARBOROUGH', 'SCARBOROUGH']","['ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME']"
4083,[3022328957],['SPRINGVALE'],['ME']
4084,"[3022766721, 3017113314, 2874859213]","['STANDISH', 'STANDISH', 'STANDISH']","['ME', 'ME', 'ME']"
4085,[2842546355],['STEEP FALLS'],['ME']
4086,"[2991098726, 2880246498, 2880246498, 2880246498, 2880246498]","['TOPSHAM', 'TOPSHAM', 'TOPSHAM', 'TOPSHAM', 'TOPSHAM']","['ME', 'ME', 'ME', 'ME', 'ME']"
4087,"[2891766874, 2891766874, 2891766874, 2891766874, 2891766874, 3019391014]","['WATERBORO', 'WATERBORO', 'WATERBORO', 'WATERBORO', 'WATERBORO', 'WATERBORO']","['ME', 'ME', 'ME', 'ME', 'ME', 'ME']"
4090,"[3022220294, 2871272152]","['WELLS', 'WELLS']","['ME', 'ME']"
4092,"[3023847655, 3023847655, 3023254287, 3022077436, 2992355020, 2995858961]","['WESTBROOK', 'WESTBROOK', 'WESTBROOK', 'WESTBROOK', 'WESTBROOK', 'WESTBROOK']","['ME', 'ME', 'ME', 'ME', 'ME', 'ME']"
4093,"[2889749205, 2889749205, 2889749205, 2889749205]","['BUXTON', 'BUXTON', 'BUXTON', 'BUXTON']","['ME', 'ME', 'ME', 'ME']"
4101,"[2975160535, 2975160535, 2975160535, 3021122424]","['PORTLAND', 'PORTLAND', 'PORTLAND', 'PORTLAND']","['ME', 'ME', 'ME', 'ME']"
4102,"[3017448387, 3009118399, 2942633920, 2942633920]","['PORTLAND', 'PORTLAND', 'PORTLAND', 'PORTLAND']","['ME', 'ME', 'ME', 'ME']"
4103,"[2965132605, 2965132605, 2965132605]","['PORTLAND', 'PORTLAND', 'PORTLAND']","['ME', 'ME', 'ME']"
4106,"[2801762377, 2975166569, 2975166569, 2893143386, 2893143386, 2893143386, 2893143386, 2893143386, 2893143386, 2893143386, 3022513862, 2804048308]","['SOUTH PORTLAND', 'SOUTH PORTLAND', 'SOUTH PORTLAND', 'SOUTH PORTLAND', 'SOUTH PORTLAND', 'SOUTH PORTLAND', 'SOUTH PORTLAND', 'SOUTH PORTLAND', 'SOUTH PORTLAND', 'SOUTH PORTLAND', 'SOUTH PORTLAND', 'SOUTH PORTLAND']","['ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME', 'ME']"
